time,x,y,speed,yaw_rate,lat_g,long_g,steering_angle,slip_ratio,distance
33.200,173.051,-491.671,145.470,1.630,-0.017,0.315,0.330,-0.240,1690.950
33.220,173.100,-490.997,146.340,-1.360,0.004,0.251,0.210,-0.280,1691.770
33.240,173.149,-490.340,143.160,1.690,0.002,0.004,-0.540,0.480,1692.560
33.260,173.198,-489.670,145.630,-0.260,0.038,0.215,-0.390,0.290,1693.370
33.280,173.248,-488.998,145.810,0.040,-0.006,0.203,0.340,0.580,1694.180
33.300,173.298,-488.323,146.510,-1.090,-0.017,0.216,-0.120,0.020,1695.000
33.320,173.347,-487.651,145.880,-0.770,-0.009,-0.014,0.790,0.090,1695.810
33.340,173.395,-486.999,142.460,-0.500,-0.036,0.003,0.250,-0.080,1696.600
33.360,173.445,-486.330,145.370,-1.050,-0.018,0.227,-0.240,-0.090,1697.410
33.380,173.494,-485.668,144.110,-0.210,0.102,-0.064,-0.010,-0.310,1698.210
33.400,173.543,-484.997,145.770,-0.410,-0.046,0.215,0.030,0.030,1699.020
33.420,173.593,-484.314,147.780,1.850,-0.014,0.196,-0.360,-0.240,1699.840
33.440,173.643,-483.637,147.010,-1.170,-0.019,-0.028,-0.460,0.130,1700.650
33.460,173.694,-482.950,148.510,0.100,-0.012,0.257,0.350,0.050,1701.480
33.480,173.744,-482.269,147.530,0.250,-0.017,-0.050,0.420,0.090,1702.300
33.500,173.794,-481.601,145.310,-1.070,0.014,-0.092,0.300,0.500,1703.110
33.520,173.842,-480.941,143.710,0.690,-0.086,-0.001,0.760,-0.010,1703.900
33.540,173.893,-480.258,147.950,-0.400,0.052,0.235,-0.270,0.230,1704.730
33.560,173.943,-479.576,147.640,-2.490,0.032,-0.034,0.840,0.620,1705.550
33.580,173.993,-478.900,146.730,0.660,-0.062,-0.094,-0.450,0.390,1706.360
33.600,174.042,-478.228,145.880,-1.120,-0.113,-0.056,-0.510,0.350,1707.170
33.620,174.093,-477.547,147.570,-1.050,-0.049,0.259,-0.880,-0.090,1707.990
33.640,174.143,-476.860,148.610,0.690,-0.012,0.260,-0.220,0.070,1708.820
33.660,174.195,-476.165,150.140,-0.350,0.129,0.255,-0.250,-0.400,1709.650
33.680,174.246,-475.472,149.660,0.920,0.027,-0.035,0.260,0.150,1710.480
33.700,174.298,-474.767,152.020,1.210,-0.090,0.216,0.120,0.080,1711.330
33.720,174.348,-474.081,148.290,-0.640,-0.034,-0.044,-0.600,0.010,1712.150
33.740,174.400,-473.379,151.400,0.790,-0.003,0.253,-0.200,0.310,1712.990
33.760,174.451,-472.682,150.390,-0.760,0.013,-0.043,-0.190,-0.360,1713.830
33.780,174.503,-471.979,151.600,2.230,-0.066,0.252,-0.890,0.490,1714.670
33.800,174.554,-471.284,150.130,-0.690,-0.007,-0.088,-0.490,0.270,1715.500
33.820,174.606,-470.574,152.630,1.030,-0.036,0.210,-0.390,-0.020,1716.350
33.840,174.658,-469.870,151.700,0.840,-0.055,-0.116,0.720,-0.040,1717.190
33.860,174.710,-469.173,150.480,0.320,0.013,-0.025,0.100,0.140,1718.030
33.880,174.761,-468.469,151.710,-0.670,0.039,0.275,0.330,0.460,1718.870
33.900,174.813,-467.766,151.610,-0.150,0.042,-0.025,-0.750,0.030,1719.720
33.920,174.866,-467.055,152.940,-2.150,0.029,0.259,0.600,0.040,1720.570
33.940,174.917,-466.357,150.670,0.220,-0.025,-0.114,0.650,0.010,1721.400
33.960,174.969,-465.647,152.630,0.350,0.036,0.219,-1.000,0.530,1722.250
33.980,175.022,-464.934,153.500,0.130,0.015,0.255,-0.350,-0.110,1723.100
34.000,175.074,-464.221,153.200,-2.970,0.007,-0.046,0.250,-0.010,1723.950
34.020,175.128,-463.497,155.400,-1.270,-0.031,0.243,0.320,0.440,1724.820
34.040,175.181,-462.776,154.780,-0.750,-0.025,-0.039,-0.340,0.040,1725.680
34.060,175.233,-462.060,153.840,0.290,0.004,-0.050,-0.150,0.340,1726.530
34.080,175.286,-461.341,154.410,0.290,0.122,0.254,-0.300,-0.270,1727.390
34.100,175.339,-460.620,154.770,-0.170,0.015,0.231,0.060,-0.060,1728.250
34.120,175.393,-459.897,155.170,0.640,-0.031,0.279,0.600,0.450,1729.110
34.140,175.445,-459.191,152.060,-1.030,-0.042,-0.063,-0.390,-0.200,1729.960
34.160,175.498,-458.471,154.580,0.610,-0.025,0.210,0.500,-0.050,1730.820
34.180,175.550,-457.759,153.040,0.470,0.109,-0.073,-0.390,0.080,1731.670
34.200,175.604,-457.024,157.420,0.380,-0.020,0.240,-0.420,-0.300,1732.540
34.220,175.657,-456.298,155.650,-0.180,0.045,-0.020,0.410,-0.120,1733.410
34.240,175.711,-455.572,155.680,1.830,-0.019,0.249,0.460,0.030,1734.270
34.260,175.765,-454.835,157.560,0.490,0.013,0.244,0.430,0.010,1735.150
34.280,175.819,-454.102,157.080,-0.970,0.040,-0.087,-0.660,0.380,1736.020
34.300,175.872,-453.379,154.990,0.250,-0.029,-0.026,-0.230,0.460,1736.880
34.320,175.926,-452.647,156.810,0.750,-0.032,0.230,0.410,-0.260,1737.750
34.340,175.980,-451.916,156.650,-0.590,0.083,-0.053,0.020,0.030,1738.620
34.360,176.033,-451.195,154.770,1.090,0.049,-0.006,-0.540,0.200,1739.480
34.380,176.087,-450.464,156.590,0.380,0.040,0.265,0.230,0.450,1740.350
34.400,176.141,-449.727,157.580,-2.340,0.039,0.201,-0.360,0.220,1741.230
34.420,176.195,-448.988,157.920,0.300,0.023,0.197,0.900,0.090,1742.100
34.440,176.249,-448.260,156.110,-0.410,0.101,-0.052,0.770,0.200,1742.970
34.460,176.304,-447.508,160.290,0.540,0.002,0.214,0.300,0.200,1743.860
34.480,176.358,-446.766,158.650,0.940,0.029,-0.031,0.680,-0.280,1744.740
34.500,176.413,-446.021,159.090,0.200,-0.073,0.251,0.030,0.060,1745.630
34.520,176.468,-445.272,159.870,1.670,-0.041,0.255,0.380,0.440,1746.510
34.540,176.523,-444.531,158.330,-0.180,-0.060,-0.071,0.740,-0.060,1747.390
34.560,176.578,-443.779,160.430,0.620,0.064,0.302,0.120,0.040,1748.290
34.580,176.633,-443.032,159.430,0.800,-0.128,0.035,-0.130,-0.070,1749.170
34.600,176.688,-442.288,158.870,-0.100,-0.020,-0.058,-0.850,-0.690,1750.050
34.620,176.743,-441.531,161.310,0.780,-0.150,0.261,-0.040,0.010,1750.950
34.640,176.799,-440.765,162.930,-0.590,-0.042,0.253,0.410,0.090,1751.850
34.660,176.855,-440.004,162.010,-0.420,-0.025,-0.058,0.470,-0.150,1752.750
34.680,176.911,-439.239,162.540,-1.310,0.069,0.225,0.250,-0.350,1753.660
34.700,176.967,-438.486,160.610,0.240,0.020,-0.083,-0.270,-0.260,1754.550
34.720,177.022,-437.740,159.230,0.330,-0.042,-0.084,-0.990,0.230,1755.430
34.740,177.078,-436.968,164.100,1.180,0.053,0.262,-0.250,0.590,1756.350
34.760,177.135,-436.189,165.180,0.790,0.001,0.234,-0.150,0.410,1757.260
34.780,177.192,-435.413,164.650,-0.280,0.002,-0.127,-0.160,-0.400,1758.180
34.800,177.248,-434.652,162.070,-1.180,-0.060,-0.037,0.310,0.260,1759.080
34.820,177.304,-433.896,161.080,0.430,-0.050,-0.051,0.990,-0.200,1759.970
34.840,177.360,-433.138,161.450,1.110,-0.041,0.290,0.060,-0.170,1760.870
34.860,177.415,-432.384,160.750,0.760,0.002,-0.039,-0.110,-0.140,1761.760
34.880,177.471,-431.615,163.350,1.080,0.004,0.206,-0.130,0.210,1762.670
34.900,177.529,-430.831,166.160,-0.210,0.077,0.183,0.060,0.290,1763.590
34.920,177.586,-430.060,163.770,-0.470,0.019,-0.072,-0.410,-0.030,1764.500
34.940,177.642,-429.284,164.680,-0.740,-0.135,0.231,0.060,-0.020,1765.420
34.960,177.700,-428.498,166.520,-0.060,0.013,0.278,0.230,0.140,1766.340
34.980,177.757,-427.725,164.090,-0.080,-0.073,-0.050,0.100,0.170,1767.260
35.000,177.815,-426.931,167.980,0.210,-0.048,0.284,0.230,0.350,1768.190
35.020,177.873,-426.136,168.150,-0.130,-0.041,0.210,0.220,-0.390,1769.120
35.040,177.931,-425.357,165.200,-0.130,-0.033,-0.021,-0.890,0.010,1770.040
35.060,177.988,-424.581,164.770,-0.780,-0.069,-0.028,0.320,-0.320,1770.960
35.080,178.045,-423.793,166.920,0.940,0.010,0.189,-0.340,-0.020,1771.880
35.100,178.103,-423.012,165.590,0.080,-0.071,-0.010,-0.550,-0.070,1772.800
35.120,178.160,-422.236,164.610,-0.170,0.018,-0.047,-0.550,-0.010,1773.720
35.140,178.218,-421.439,168.500,-0.750,0.112,0.262,0.220,-0.240,1774.650
35.160,178.277,-420.641,168.640,-1.330,-0.066,0.224,-0.110,-0.450,1775.590
35.180,178.335,-419.851,167.280,1.310,-0.014,-0.012,-0.840,-0.630,1776.520
35.200,178.392,-419.071,165.390,0.550,-0.126,-0.086,0.240,-0.040,1777.440
35.220,178.449,-418.289,165.680,-1.620,-0.015,0.275,-0.720,-0.130,1778.360
35.240,178.507,-417.496,167.920,0.760,0.032,0.275,0.070,-0.200,1779.290
35.260,178.565,-416.706,167.240,0.920,0.036,-0.079,0.120,0.400,1780.220
35.280,178.623,-415.913,167.720,0.120,0.004,0.310,0.440,-0.260,1781.150
35.300,178.683,-415.107,170.000,1.600,0.044,0.257,0.890,0.430,1782.100
35.320,178.741,-414.303,169.800,0.220,0.127,-0.030,-0.680,0.490,1783.040
35.340,178.801,-413.492,171.000,-1.420,0.086,0.204,-0.030,-0.590,1783.990
35.360,178.859,-412.700,167.690,0.370,-0.026,0.014,-0.140,0.030,1784.920
35.380,178.918,-411.900,168.890,0.240,-0.073,0.213,0.220,-0.120,1785.860
35.400,178.977,-411.091,170.780,-0.600,-0.020,0.281,0.110,-0.870,1786.810
35.420,179.036,-410.282,170.550,0.570,-0.047,-0.080,-0.180,-0.430,1787.760
35.440,179.096,-409.463,172.410,-1.670,0.023,0.231,-0.220,0.230,1788.720
35.460,179.156,-408.653,170.980,0.990,-0.059,-0.026,-0.560,0.610,1789.670
35.480,179.216,-407.829,173.360,-0.880,-0.004,0.281,0.490,0.270,1790.630
35.500,179.276,-407.014,171.630,-0.980,0.042,-0.088,0.230,0.100,1791.580
35.520,179.336,-406.194,172.650,-0.110,-0.005,0.283,0.460,-0.010,1792.540
35.540,179.395,-405.384,170.810,0.430,-0.047,-0.019,-0.160,0.500,1793.490
35.560,179.455,-404.570,171.550,0.160,0.059,0.222,-0.330,0.640,1794.440
35.580,179.515,-403.747,173.130,-0.740,-0.094,0.298,-0.540,-0.180,1795.410
35.600,179.576,-402.918,174.420,-0.510,-0.016,0.206,0.180,-0.600,1796.370
35.620,179.636,-402.094,173.330,-1.130,-0.002,-0.069,-0.520,-0.630,1797.340
35.640,179.696,-401.275,172.350,-0.220,0.001,-0.036,0.920,0.400,1798.290
35.660,179.757,-400.443,174.770,1.080,0.009,0.224,-0.650,-0.010,1799.270
35.680,179.816,-399.640,169.650,-0.000,0.031,-0.042,0.140,0.050,1800.210
35.700,179.875,-398.829,171.040,0.860,-0.002,0.257,0.780,-0.540,1801.160
35.720,179.936,-397.999,174.440,1.460,-0.018,0.244,0.300,-0.230,1802.130
35.740,179.997,-397.173,173.670,-0.590,-0.020,-0.025,0.090,-0.090,1803.090
35.760,180.058,-396.341,174.790,-0.190,-0.031,0.243,-0.480,0.060,1804.060
35.780,180.118,-395.512,174.220,2.170,0.039,-0.043,-0.690,-0.120,1805.030
35.800,180.179,-394.678,175.210,1.440,-0.032,0.284,0.390,-0.310,1806.000
35.820,180.240,-393.854,173.370,-1.670,0.042,-0.026,0.750,-0.240,1806.970
35.840,180.301,-393.017,175.680,0.390,0.001,0.274,-0.220,0.360,1807.940
35.860,180.363,-392.175,176.560,0.000,-0.026,0.216,-0.570,0.070,1808.920
35.880,180.425,-391.331,177.130,0.830,0.031,0.266,-1.230,0.180,1809.910
35.900,180.487,-390.478,178.560,-0.740,-0.036,0.224,-0.490,-0.270,1810.900
35.920,180.548,-389.638,176.140,-0.840,0.032,-0.088,-0.060,-0.890,1811.880
35.940,180.610,-388.797,176.420,-0.680,0.011,0.248,0.800,-0.160,1812.860
35.960,180.671,-387.970,173.960,-0.570,-0.030,-0.077,0.340,-0.260,1813.830
35.980,180.732,-387.133,175.680,0.820,0.026,0.274,0.150,0.100,1814.800
36.000,180.793,-386.292,176.420,-1.180,0.027,0.274,-0.200,0.990,1815.780
36.020,180.856,-385.440,178.520,-0.620,0.058,0.193,-0.290,0.210,1816.770
36.040,180.917,-384.599,176.270,-1.790,0.048,-0.075,0.700,0.820,1817.750
36.060,180.980,-383.746,178.610,1.010,0.025,0.206,0.100,0.170,1818.750
36.080,181.042,-382.898,177.650,1.270,-0.056,-0.064,-1.050,-0.190,1819.730
36.100,181.104,-382.051,177.630,-0.330,0.122,-0.036,-0.340,0.100,1820.720
36.120,181.166,-381.198,178.500,-0.300,-0.070,0.243,-0.430,0.530,1821.710
36.140,181.228,-380.350,177.780,0.450,0.047,-0.068,-0.270,0.550,1822.700
36.160,181.290,-379.500,177.960,1.470,0.022,0.289,0.280,-0.170,1823.690
36.180,181.352,-378.660,176.280,0.410,-0.059,-0.119,-0.050,0.080,1824.670
36.200,181.414,-377.807,178.700,-0.700,-0.006,0.287,-0.040,-0.430,1825.660
36.220,181.477,-376.954,178.590,-1.620,-0.004,-0.066,0.660,0.250,1826.650
36.240,181.539,-376.100,178.770,-1.120,0.065,0.248,-0.350,0.470,1827.640
36.260,181.602,-375.237,180.400,0.070,-0.036,0.234,0.930,0.010,1828.650
36.280,181.666,-374.370,181.000,-0.660,-0.013,0.296,-0.340,-0.200,1829.650
36.300,181.729,-373.506,180.600,0.190,-0.117,-0.087,0.040,0.110,1830.660
36.320,181.793,-372.634,181.980,-0.550,0.087,0.250,-0.140,0.130,1831.670
36.340,181.856,-371.765,181.580,-1.060,-0.054,-0.034,0.060,0.020,1832.680
36.360,181.920,-370.901,180.510,-1.180,0.016,-0.098,0.220,0.050,1833.680
36.380,181.983,-370.038,180.500,1.560,-0.005,-0.078,0.220,-0.050,1834.680
36.400,182.046,-369.166,181.900,0.890,-0.005,0.246,-0.380,0.300,1835.690
36.420,182.110,-368.291,182.520,1.730,0.040,0.223,-0.560,0.220,1836.710
36.440,182.175,-367.408,183.990,0.540,0.084,0.226,1.250,-0.290,1837.730
36.460,182.239,-366.526,183.920,-0.430,0.013,-0.060,-0.240,-0.300,1838.750
36.480,182.303,-365.657,181.560,1.320,0.033,-0.031,0.350,-0.080,1839.760
36.500,182.367,-364.782,182.450,-0.030,0.016,0.240,-0.800,0.220,1840.770
36.520,182.431,-363.900,183.850,0.220,0.051,0.282,-0.140,0.040,1841.790
36.540,182.496,-363.013,184.680,-0.040,-0.023,0.220,-0.060,-0.190,1842.820
36.560,182.561,-362.126,184.720,-2.950,0.054,0.212,0.240,0.080,1843.850
36.580,182.625,-361.246,183.450,1.600,0.056,0.008,-1.360,-0.100,1844.860
36.600,182.689,-360.375,181.900,0.490,0.054,-0.070,0.080,0.260,1845.880
36.620,182.753,-359.500,182.520,0.330,-0.033,0.211,-0.570,0.100,1846.890
36.640,182.818,-358.614,184.660,-0.060,-0.008,0.198,0.160,-0.090,1847.920
36.660,182.883,-357.725,185.000,0.160,0.012,0.282,-0.520,0.070,1848.940
36.680,182.947,-356.847,183.080,-0.600,-0.069,-0.060,-0.430,0.390,1849.960
36.700,183.012,-355.958,185.030,0.620,0.080,0.242,-0.140,-0.170,1850.990
36.720,183.077,-355.064,186.140,-1.310,-0.001,0.245,-0.530,0.120,1852.020
36.740,183.142,-354.182,183.710,0.190,0.014,-0.020,-0.240,-0.020,1853.040
36.760,183.208,-353.281,187.330,0.560,-0.029,0.245,-0.600,0.130,1854.080
36.780,183.273,-352.390,185.340,-0.200,-0.066,0.020,-0.920,-0.200,1855.110
36.800,183.339,-351.485,188.030,0.370,-0.030,0.254,0.510,0.030,1856.160
36.820,183.404,-350.593,185.580,-0.990,0.011,-0.018,-0.650,0.330,1857.190
36.840,183.469,-349.705,185.070,-0.970,0.034,-0.026,-0.090,-0.280,1858.220
36.860,183.534,-348.810,186.160,0.240,0.008,0.249,0.380,-0.400,1859.250
36.880,183.600,-347.910,186.940,0.680,0.017,0.232,-0.310,-0.390,1860.290
36.900,183.666,-347.012,186.740,-1.870,-0.017,-0.040,-0.410,-0.350,1861.330
36.920,183.732,-346.111,187.230,0.520,0.025,0.265,0.110,0.180,1862.370
36.940,183.798,-345.205,188.290,-0.540,0.074,0.233,0.560,-0.420,1863.410
36.960,183.864,-344.301,187.770,-0.190,0.035,-0.045,-0.580,-0.090,1864.460
36.980,183.930,-343.395,188.160,-1.340,0.040,0.287,-0.080,0.190,1865.500
37.000,183.995,-342.501,185.930,-0.850,0.015,0.012,-0.870,0.120,1866.530
37.020,184.062,-341.589,189.320,0.970,-0.075,0.276,-0.200,-0.120,1867.590
37.040,184.128,-340.679,188.830,0.030,-0.052,0.006,0.020,0.060,1868.640
37.060,184.196,-339.754,191.620,-0.380,0.023,0.231,-0.430,0.030,1869.700
37.080,184.262,-338.848,188.030,-0.120,-0.001,-0.029,-0.230,-0.070,1870.740
37.100,184.328,-337.949,186.960,0.490,0.022,-0.010,-0.700,-0.060,1871.780
37.120,184.395,-337.028,190.840,0.440,0.084,0.223,0.040,0.670,1872.840
37.140,184.462,-336.108,190.670,-0.080,0.036,-0.065,0.530,0.240,1873.900
37.160,184.529,-335.198,188.870,1.090,0.063,0.002,-0.550,0.740,1874.950
37.180,184.595,-334.291,188.320,0.970,0.005,-0.079,-0.310,-0.150,1876.000
37.200,184.663,-333.357,193.160,0.410,-0.040,0.210,0.250,-0.030,1877.070
37.220,184.731,-332.423,193.210,0.050,-0.003,0.296,0.610,-0.400,1878.140
37.240,184.797,-331.521,187.590,0.660,-0.040,-0.014,-0.750,-0.240,1879.190
37.260,184.864,-330.599,190.870,0.310,0.078,0.263,-0.080,0.570,1880.250
37.280,184.933,-329.659,194.290,1.060,0.040,0.249,0.140,-0.160,1881.330
37.300,185.000,-328.736,191.320,0.900,0.026,-0.063,-0.050,0.580,1882.390
37.320,185.068,-327.811,191.530,-1.020,0.062,0.258,-1.240,-0.370,1883.450
37.340,185.136,-326.883,192.080,-1.090,-0.101,0.297,0.250,-0.320,1884.520
37.360,185.203,-325.961,191.060,-0.700,0.029,-0.043,0.760,-0.100,1885.580
37.380,185.270,-325.043,190.420,0.980,-0.066,0.015,0.060,-0.020,1886.640
37.400,185.339,-324.100,194.790,-1.580,-0.000,0.223,-0.520,0.280,1887.720
37.420,185.406,-323.180,190.680,0.390,-0.016,-0.051,-0.260,0.140,1888.780
37.440,185.474,-322.241,194.050,0.360,0.033,0.239,0.880,-0.120,1889.860
37.460,185.543,-321.296,195.250,1.160,0.011,0.217,0.450,-0.040,1890.940
37.480,185.611,-320.369,191.980,0.180,0.067,-0.055,0.320,-0.100,1892.010
37.500,185.679,-319.436,193.000,-1.340,-0.030,0.263,0.180,-0.270,1893.080
37.520,185.749,-318.484,196.440,-0.960,0.035,0.266,-0.330,-0.270,1894.170
37.540,185.818,-317.537,195.660,-1.180,0.008,0.015,-0.100,0.310,1895.260
37.560,185.886,-316.597,194.170,-0.540,-0.082,-0.036,-0.040,-0.550,1896.340
37.580,185.956,-315.641,197.130,-0.180,-0.046,0.285,0.270,0.490,1897.440
37.600,186.026,-314.684,197.380,-1.170,-0.007,0.252,0.750,-0.100,1898.530
37.620,186.095,-313.734,196.210,1.470,0.056,0.000,0.560,-0.230,1899.620
37.640,186.164,-312.792,194.690,-1.330,0.023,0.022,-0.710,0.220,1900.700
37.660,186.233,-311.844,195.650,1.350,-0.058,0.266,0.110,0.450,1901.790
37.680,186.303,-310.889,196.940,1.190,-0.007,0.220,0.370,0.340,1902.880
37.700,186.372,-309.937,196.460,0.900,0.101,-0.066,0.310,0.150,1903.980
37.720,186.442,-308.975,198.390,-0.690,0.006,0.258,-0.310,0.330,1905.080
37.740,186.511,-308.031,194.920,0.340,-0.016,-0.036,1.460,-0.510,1906.160
37.760,186.580,-307.086,195.210,-1.280,0.025,0.271,-0.640,-0.160,1907.250
37.780,186.650,-306.126,197.960,0.910,0.038,0.264,-0.540,-0.270,1908.350
37.800,186.720,-305.170,197.190,-0.070,-0.023,-0.050,0.120,0.370,1909.440
37.820,186.789,-304.213,197.220,-0.410,0.025,0.231,1.060,-0.120,1910.540
37.840,186.859,-303.265,195.740,-1.220,-0.016,-0.038,-0.420,0.250,1911.620
37.860,186.929,-302.301,198.660,-2.480,0.036,0.306,-0.130,0.160,1912.730
37.880,186.999,-301.336,198.790,-1.040,0.008,0.281,0.540,-0.260,1913.830
37.900,187.070,-300.364,200.080,1.110,0.024,0.266,-0.010,-0.180,1914.940
37.920,187.141,-299.395,199.440,-0.400,-0.038,-0.019,-0.170,0.390,1916.050
37.940,187.211,-298.427,199.370,-0.170,-0.041,-0.061,0.280,-0.230,1917.160
37.960,187.283,-297.447,201.570,0.660,0.047,0.235,0.140,0.040,1918.280
37.980,187.353,-296.486,198.080,1.810,-0.004,-0.072,0.520,-0.230,1919.380
38.000,187.424,-295.508,201.080,1.330,0.014,0.246,0.650,-0.090,1920.500
38.020,187.494,-294.548,198.010,-0.970,-0.015,-0.063,0.150,-0.010,1921.600
38.040,187.565,-293.579,199.490,-1.940,0.045,0.286,0.150,-0.230,1922.710
38.060,187.635,-292.612,199.170,2.360,-0.030,-0.064,0.110,-0.290,1923.810
38.080,187.707,-291.627,202.400,2.270,-0.007,0.226,0.240,0.090,1924.940
38.100,187.778,-290.648,201.360,0.190,0.039,0.008,0.030,-0.250,1926.050
38.120,187.850,-289.667,201.670,-1.270,0.059,0.236,-0.000,-0.240,1927.180
38.140,187.921,-288.694,200.270,0.960,-0.026,-0.045,0.600,-0.280,1928.290
38.160,187.992,-287.713,201.720,-0.110,0.098,0.264,0.760,-0.020,1929.410
38.180,188.064,-286.734,201.260,-0.110,0.016,-0.084,-0.750,0.280,1930.530
38.200,188.136,-285.744,203.210,0.890,-0.052,0.287,0.010,0.450,1931.660
38.220,188.207,-284.765,201.390,0.330,0.018,-0.031,-0.340,-0.220,1932.770
38.240,188.280,-283.765,205.100,-1.190,-0.019,0.297,-0.160,0.650,1933.910
38.260,188.351,-282.789,200.830,-0.320,0.022,-0.070,0.200,-0.300,1935.030
38.280,188.423,-281.804,202.370,0.660,-0.002,0.253,0.330,0.330,1936.150
38.300,188.496,-280.798,206.330,0.510,0.004,0.251,-0.060,-0.220,1937.300
38.320,188.568,-279.807,203.400,0.260,-0.046,-0.042,-0.960,-0.260,1938.430
38.340,188.640,-278.823,202.310,0.930,0.050,-0.094,-0.480,-0.220,1939.550
38.360,188.713,-277.824,204.850,-0.360,-0.058,0.253,0.450,-0.020,1940.690
38.380,188.785,-276.830,204.040,0.180,-0.055,-0.093,-1.370,0.170,1941.830
38.400,188.858,-275.838,203.740,-3.380,0.018,-0.039,0.590,0.200,1942.960
38.420,188.930,-274.846,203.590,-0.450,0.080,-0.114,0.260,-0.280,1944.090
38.440,189.004,-273.821,209.620,0.760,-0.018,0.194,0.660,-0.300,1945.250
38.460,189.077,-272.820,205.320,-0.390,0.035,-0.025,-0.100,-0.270,1946.390
38.480,189.149,-271.831,203.050,-0.470,0.054,-0.066,-1.030,-0.030,1947.520
38.500,189.224,-270.813,208.410,-1.040,0.041,0.220,0.220,-0.060,1948.680
38.520,189.297,-269.801,207.320,1.000,-0.016,-0.012,0.640,-0.290,1949.830
38.540,189.370,-268.799,205.490,0.550,-0.055,-0.040,0.460,0.080,1950.970
38.560,189.443,-267.797,205.480,0.830,-0.110,-0.024,-0.330,0.680,1952.110
38.580,189.517,-266.780,208.120,-1.730,-0.013,0.245,0.040,-0.150,1953.270
38.600,189.591,-265.770,206.980,-0.160,0.059,0.030,-0.270,-0.130,1954.420
38.620,189.664,-264.772,204.700,-0.280,-0.056,-0.068,-0.410,0.170,1955.560
38.640,189.739,-263.742,210.500,-0.280,0.035,0.302,0.480,-0.170,1956.730
38.660,189.812,-262.730,207.410,-0.620,-0.048,-0.052,-0.600,0.200,1957.880
38.680,189.887,-261.700,210.540,-0.350,0.005,0.200,-0.450,-0.220,1959.050
38.700,189.962,-260.670,210.450,0.850,0.035,-0.036,-0.550,0.550,1960.220
38.720,190.036,-259.658,207.260,-1.910,-0.033,-0.041,-0.750,0.100,1961.370
38.740,190.111,-258.628,210.550,1.780,0.009,0.218,0.070,-0.190,1962.540
38.760,190.185,-257.611,208.260,0.480,-0.021,-0.078,0.580,-0.180,1963.700
38.780,190.258,-256.602,206.670,-0.040,0.035,-0.051,-0.090,-0.150,1964.840
38.800,190.333,-255.580,209.070,0.910,0.012,0.260,-0.750,0.410,1966.010
38.820,190.408,-254.550,210.540,-1.450,0.003,0.176,0.420,-0.380,1967.180
38.840,190.482,-253.526,209.480,-0.660,0.078,-0.018,0.840,-0.200,1968.340
38.860,190.557,-252.499,209.950,-0.120,0.033,0.235,-0.320,-0.170,1969.510
38.880,190.633,-251.459,212.360,1.370,-0.035,0.210,-0.240,-0.000,1970.690
38.900,190.708,-250.426,211.040,-0.050,-0.004,-0.022,0.260,-0.080,1971.860
38.920,190.783,-249.400,209.860,0.450,-0.004,-0.051,0.810,-0.450,1973.020
38.940,190.858,-248.359,212.410,-0.590,0.004,0.286,-0.260,-0.120,1974.200
38.960,190.934,-247.322,211.890,0.490,0.126,-0.037,-0.670,-0.030,1975.380
38.980,191.008,-246.306,208.050,1.680,0.019,-0.050,0.320,-0.190,1976.540
39.000,191.084,-245.264,212.710,1.000,-0.102,0.245,0.400,0.210,1977.720
39.020,191.160,-244.221,212.890,-0.080,-0.027,0.264,0.000,0.280,1978.900
39.040,191.235,-243.179,212.570,0.680,-0.097,-0.062,-0.280,-0.020,1980.080
39.060,191.312,-242.130,214.110,0.580,-0.016,0.224,0.500,0.070,1981.270
39.080,191.387,-241.091,212.000,0.510,-0.099,-0.032,0.260,-0.650,1982.450
39.100,191.463,-240.044,213.750,1.110,-0.044,0.246,-0.380,-0.130,1983.640
39.120,191.539,-239.010,211.130,1.100,-0.076,-0.049,0.020,0.300,1984.810
39.140,191.615,-237.959,214.320,-0.130,0.019,0.283,-0.680,-0.130,1986.000
39.160,191.693,-236.894,216.880,0.640,0.000,0.247,0.340,-0.220,1987.210
39.180,191.768,-235.852,212.690,-0.380,0.015,-0.050,-0.130,0.680,1988.390
